lair2_CA	https://cdn.discordapp.com/attachments/1213219169760444416/1250717331621937213/lair2_ALT.zip?ex=67eceac9&is=67eb9949&hm=8adba3569d6b8e0c0f97a6ac327748fd9b9b39c82e8cdd75cb6ab7dd86d8fbb2&	Dragon's Lair 2 (big button - controller animated)	2024-06-13 00:00:00	1.0	dragons lair 2.nds		melonds	Zydonian - modeler: )p( / Zydonian
lair2_ALT	https://cdn.discordapp.com/attachments/1213219169760444416/1250717331621937213/lair2_ALT.zip?ex=67eceac9&is=67eb9949&hm=8adba3569d6b8e0c0f97a6ac327748fd9b9b39c82e8cdd75cb6ab7dd86d8fbb2&	Dragon's Lair 2 (big button version)	2024-06-13 00:00:00	1.0	dragons lair 2.nds		melonds	Zydonian - modeler: )p( / Zydonian
duckhunt	https://cdn.discordapp.com/attachments/1066438854090965043/1186804519326204045/duckhunt.zip?ex=67ed1817&is=67ebc697&hm=131a0d8b1cc5abbec07b84aa96f982047f22eb2654bb6e0508a078fe069cfe0f&	Duck Hunt	2023-12-19 00:00:00	1.0	duckhunt.zip		MAME 2003+	deliyuerek85 - modeler: curif
duckhunt	https://drive.google.com/uc?export=download&id=1o6Sfm_TwPuGwGAW89IQY2yaNs9Y-hExy	Duck Hunt	2024-03-25 00:00:00	1.0	duckhunt.zip		MAME 2003+	DangerMiaus - modeler: DangerMiaus
ducktales	https://cdn.discordapp.com/attachments/1213219169760444416/1233817040649977916/ducktales.zip?ex=67ed65a9&is=67ec1429&hm=8c41a950f538a3c0ccb9d0ce3cc7c96fde492ff31845af821ec3cc805869c193&	DuckTales	2024-04-27 00:00:00	1.0	ducktales.zip/nes_ducktales.zip		FB Neo	Alyx_Hope - modeler: Elleby
dukenk3ds	https://drive.google.com/uc?export=download&id=1VrwB5TmpOxniVyMyT3aN37bikHl56cns	Duke Nukem 3D	2024-04-21 00:00:00	1.0	dukenk3ds.zip/md_dukenk3ds.zip	Right Hand:R-Trigger = Shoot; A = Open Door/Key; R-Grip = Strafe; Left Hand:L-Trigger = Map/Start; Y = Weapon Select; X = Fast/Slow movement; X + L-Trigger = Pause; L-Quest Menu = Game start/Resume	FB Neo	ded head - modeler: Crusher124/ded head
dwj	https://drive.google.com/uc?export=download&id=1BobR0sx2E0heA8pI2OCuYkJp2JA4Y1EW	Dynasty Wars (Japanese)	2023-08-07 00:00:00	1.0	dwj.zip		MAME 2003+	Song - modeler: curif
dw	https://drive.google.com/uc?export=download&id=1Q0nO4akUEBqGvOtv9g4ww2RZaLJugZDq	Dynasty Wars (USA)	2023-08-07 00:00:00	1.0	dw.zip		MAME 2003+	Song - modeler: curif
ejim2s	https://cdn.discordapp.com/attachments/1213219169760444416/1222654140199469216/ejim2s.zip?ex=67ecff26&is=67ebada6&hm=6a00d7e955ef56af6c23a5a3a502e34123e6e12fdbd80ae2bc377a086894eb01&	Earthworm Jim 2	2024-03-27 00:00:00	1.0	ejim2s.zip/md_ejim2s.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
(PSX) Einhander	https://drive.google.com/uc?export=download&id=1DF8QNQ2JC7anUL0AxDNNAUoIWO80xebW	Einhänder	2024-06-01 00:00:00	1.0	einhander.chd		swanstation	Jason Fortman - modeler: Crusher124
esb	https://drive.google.com/uc?export=download&id=1_MA3HhgrzrCl_sZso6Qgi2JobUnHyOFy	Empire Strikes Back	2023-12-27 00:00:00	1.0	esb.zip		MAME 2003+	mAdbiLL - modeler: emunch
empire_strikes_back	https://cdn.discordapp.com/attachments/1213219169760444416/1243422157568999494/TMNT_Tournament_Fighters.zip?ex=67ed6760&is=67ec15e0&hm=ec4602dde9b6f4323b0df61f30795e2d4665df9f7c5bb8550bb3b0b4e7f560f1&	Empire Strikes Back (NES)	2024-05-23 00:00:00	1.0	Super Star Wars - The Empire Strikes Back.smc		snes9x	beholder - modeler: ?/beholder
eprom	https://cdn.discordapp.com/attachments/1066438854090965043/1195997326620237915/eprom.zip?ex=67eceb4f&is=67eb99cf&hm=3e9380cfa2de0d6d3789fa685ec6b1cc0a561c1fc0a459716f61984748589474&	Escape from the Planet of the Robot Monsters	2024-01-09 00:00:00	1.0	eprom.zip		MAME 2003+	Zydonian/DangerMiaus - modeler: GOZER/Zydonian
eswat	https://cdn.discordapp.com/attachments/1066438854090965043/1200771586043674685/eswat.zip?ex=67ed262f&is=67ebd4af&hm=1e658812612221a995025c538922ea0cdb55d7f5ebce376582bf7b3268a7fe34&	ESWAT Cyber Police	2024-01-27 00:00:00	1.0	eswat.zip		MAME 2003+	ELSATE.com - modeler: emunch
evildead	https://cdn.discordapp.com/attachments/1213219169760444416/1234142279204081734/evildead.zip?ex=67ed4310&is=67ebf190&hm=8c4835729d78ae9a88494630dc1c17055806a3d4ac1683de14bc45b1e4db77d3&	Evil Dead: Ash Lives!	2024-04-28 00:00:00	1.0	evildead.zip/nes_evildead.zip	rom hack based on Splatterhouse	FB Neo	Alyx_Hope - modeler: Elleby
excitebk	https://drive.google.com/uc?export=download&id=1C34Uk8K9935UTxp5GD8gRJcpZuyLgEXK	Excitebike	2023-01-28 00:00:00	1.0	excitebk.zip		MAME 2003+	Elleby - modeler: curif
exedexes	https://drive.google.com/uc?export=download&id=1xyblxi3IIlLZStiBfRhtX5GFXLbtmGhM	Exed Exes	2024-05-18 00:00:00	1.0	exedexes.zip		MAME 2003+	dmacell - modeler: emunch
eyes	https://cdn.discordapp.com/attachments/1213219169760444416/1216268505930797076/eyes.zip?ex=67ecd650&is=67eb84d0&hm=f962055285e4b2f7516bb2b01b103057dcbe5beb74bef0a0a6cedc4ba42a3e35&	Eyes	2024-03-10 00:00:00	1.0	eyes.zip	Rockola collection	MAME 2003+	ded head/Crusher124 - modeler: Crusher124
f1lap	https://cdn.discordapp.com/attachments/1066438854090965043/1200877813964755016/f1lap.zip?ex=67ece05e&is=67eb8ede&hm=0a7a1077aafd1588ae7ae03461abb4a0d6346d20cbf787a38ad97e99618de07e&	F1 Super Lap	2024-01-27 00:00:00	1.0	f1lap.zip		MAME 2003+	ELSATE.com - modeler: ?/ELSate.com
fantasy	https://cdn.discordapp.com/attachments/1213219169760444416/1216016164518498425/fantasy.zip?ex=67ed3cce&is=67ebeb4e&hm=b5165844b504455b039a7a117268d479aa99005a312514688079edf6decb4395&	Fantasy	2024-03-09 00:00:00	1.0	fantasy.zip	Rockola collection	MAME 2003+	ded head/Crusher124 - modeler: Crusher124
fantzone	https://drive.google.com/uc?export=download&id=1u590GsjW72axQrEgiBz5Fj5SPXMaCbRL	Fantasy Zone	2024-03-08 00:00:00	1.0	fantzone.zip	optimized for mixed reality	MAME 2003+	DangerMiaus - modeler: emunch
fastfred	https://drive.google.com/uc?export=download&id=1c9tnq8s0g7z_bE1svYHFw5z9DUPYIu-6	Fast Freddie	2024-03-03 00:00:00	1.0	fastfred.zip		MAME 2003+	mAdbiLL - modeler: Bond1/mAdbiLL
Fighting_Force	https://cdn.discordapp.com/attachments/1213219169760444416/1246155039139954808/Fighting_Force.zip?ex=67ed7551&is=67ec23d1&hm=9b3dc665581c38bda99a8acc84ff56b92fa88237e461cf0798886f7984653e92&	Fighting Force	2024-05-31 00:00:00	1.0	Fighting Force (Europe) (En,Fr,De) (EDC).chd		swanstation	beholder - modeler: curif
finalb	https://drive.google.com/uc?export=download&id=1kWGpKLUm9Xii5YVtsfKvgfmzebk8fs_S	Final Blow	2023-05-28 00:00:00	1.0	finalb.zip		MAME 2003+	Crusher124 - modeler: curif
final doom	https://drive.google.com/uc?export=download&id=1cTnigFo2bfb2xtEIRoZuR-jpW5HJ7EiC	Final Doom	2024-05-12 00:00:00	1.0	final Doom.chd	added swanstation folder in downloads and placed 'final doom.chd'on its own in the folder. Rom from ps1 rom set	swanstation	mAdbiLL - modeler: mAdbiLL
ffight	https://drive.google.com/uc?export=download&id=1zfZJkIpB_vSIgsyf2AFKzzG-XxViaVMe	Final Fight	2023-02-12 00:00:00	1.0	ffight.zip		MAME 2003+	Elleby - modeler: Elleby
ffight	https://drive.google.com/uc?export=download&id=135pySVnSOryi3Ef7unayVGho5U_ma-Rw	Final Fight	2023-05-14 00:00:00	1.0	ffight.zip		MAME 2003+	DangerMiaus - modeler: Elleby
ffight	https://cdn.discordapp.com/attachments/1213219169760444416/1220658163532173323/ffight.zip?ex=67ecfc80&is=67ebab00&hm=4ff270580d0b917fbd3e87cba66c1600e8617465220e556ff4c4d3b18e91c528&	Final Fight	2024-03-22 00:00:00	1.0	ffight.zip		MAME 2003+	Emashzed - modeler: emunch
firetrk	https://cdn.discordapp.com/attachments/1213219169760444416/1237629340309520426/firetrk.zip?ex=67ed6c64&is=67ec1ae4&hm=fed61b5f2efd3eebe94ad99e5ea385e7f872edec6df13b0cb7171a35af07a544&	Fire Truck	2024-05-07 00:00:00	1.0	firetrk.zip		MAME 2003+	Zydonian - modeler: ?/Zydonian
fixitfelix	https://cdn.discordapp.com/attachments/1213219169760444416/1241043720284012575/fixitfelix.zip?ex=67ed5208&is=67ec0088&hm=8f2586cab2dbe2fd34b8314870efc0a5abc4fdc03883c6c40501da8c33d11682&	Fix It Felix, Jr.	2024-05-17 00:00:00	1.0	fixitfelixjr.zip/md_fixitfelixjr.zip		FB Neo	Emashzed - modeler: emunch/DangerMiaus
foodf	https://drive.google.com/uc?export=download&id=1rF0xcAz3_eIUqPk331mRsZq2Lv9qn0fK	Food Fight	2023-11-10 00:00:00	1.0	foodf.zip		MAME 2003+	Crusher124 - modeler: Crusher124
forgottn	https://drive.google.com/uc?export=download&id=1ErhblpY9yEqe8dLoRQZrD02mN1QDHMbx	Forgotten Worlds	2023-06-03 00:00:00	1.0	forgottn.zip		MAME 2003+	Crusher124 - modeler: Elleby
frenzy	https://drive.google.com/uc?export=download&id=1Ww9p-ik7EDPKYEeilaSvEntS-1VWTNhN	Frenzy	2023-08-04 00:00:00	1.0	frenzy.zip	See READ ME file.	MAME 2003+	Crusher124 - modeler: Crusher124
galaga_alt	https://drive.google.com/uc?export=download&id=1a4OIGdErrjAIPvbtcK70HS5AmWe2adTk	Galaga	2023-12-21 00:00:00	1.0	galaga.zip		MAME 2003+	Crusher124 - modeler: Crusher124
galaga	https://curifab.itch.io/age-of-joy-cabinet-pack-01	Galaga		1.0	galaga.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-01	MAME 2003+	curif - modeler: curif
galaga88	https://drive.google.com/uc?export=download&id=1zIBrX9-xQvo-P-OcP5PpfF-xO7d9WCYA	Galaga '88	2023-11-08 00:00:00	1.0	galaga88.zip		MAME 2003+	Crusher124 - modeler: Crusher124
galaxian_alt	https://drive.google.com/uc?export=download&id=1xNTbQ9doJwfM6FX0OkLqotK-xpCFj5DT	Galaxian	2023-12-23 00:00:00	1.0	galaxian.zip		MAME 2003+	Crusher124 - modeler: Crusher124
galaxian	https://curifab.itch.io/age-of-joy-cabinet-pack-01	Galaxian		1.0	galaxian.zip	Available at https://curifab.itch.io/age-of-joy-cabinet-pack-01	MAME 2003+	curif - modeler: curif
galaxian_CA	https://drive.google.com/uc?export=download&id=186cq7KK7G9rd3B5l3_3aYh-wFB8_Eh9b	Galaxian (control animated)	2024-04-10 00:00:00	1.0	galaxian.zip		MAME 2003+	Crusher124 - modeler: Crusher124
gforce2	https://cdn.discordapp.com/attachments/1213219169760444416/1233352821949202545/gforce2.zip?ex=67ed06d3&is=67ebb553&hm=1bf48b5f3d57c8fcd00a625362cecd3022c8c01efe90dc6e83588a223fc00a4e&	Galaxy Force 2	2024-04-26 00:00:00	1.0	gforce2.zip		FB Neo	Zydonian - modeler: ?/Zydonian
gforce2_MC	https://cdn.discordapp.com/attachments/1213219169760444416/1233352821949202545/gforce2.zip?ex=67ed06d3&is=67ebb553&hm=1bf48b5f3d57c8fcd00a625362cecd3022c8c01efe90dc6e83588a223fc00a4e&	Galaxy Force 2 (moving cabinet)	2024-04-26 00:00:00	1.0	gforce2.zip		FB Neo	Zydonian - modeler: ?/Zydonian
gforce2SDX	https://cdn.discordapp.com/attachments/1213219169760444416/1238034217271824394/1.jpg?ex=67eceb36&is=67eb99b6&hm=3b33dac2ebb5660834b085f6e6289c9d0b61b7ee5fb4403c1eeb9ee6f2d91b98&	Galaxy Force 2 (super deluxe version)	2024-05-09 00:00:00	1.0	gforce2.zip		FB Neo	Zydonian - modeler: ZAD/Zydonian
galpanib	https://drive.google.com/uc?export=download&id=1vZ2IDXEfDJebnmWKRNmlaTs-BRnoD5iU	Gals Panic	2024-03-13 00:00:00	1.0	galpanib.zip		MAME 2003+	Ale B/DangerMiaus - modeler: Crusher124
galpani4	https://drive.google.com/uc?export=download&id=1jho3djI4rhOcQGmIMcCckO78CMzo48Ap	Gals Panic 4	2024-04-09 00:00:00	1.0	galpani4.zip		MAME 2003+	Ale B - modeler: emunch/Ale B
galpanis	https://drive.google.com/uc?export=download&id=1FsLkI8sXY4bw3btUMW3WmSmZRgM55zV7	Gals Panic S Extra Edition	2024-04-09 00:00:00	1.0	galpanis.zip		MAME 2003+	Ale B - modeler: emunch/Ale B
galpans2	https://drive.google.com/uc?export=download&id=1qI_yoDBWqpKehzZipSijeNw94HKUOLgT	Gals Panic S2	2024-04-09 00:00:00	1.0	galpans2.zip		MAME 2003+	Ale B - modeler: emunch/Ale B
galspnbl	https://cdn.discordapp.com/attachments/1213219169760444416/1217859099799195748/galspnbl.zip?ex=67ed59ac&is=67ec082c&hm=5dfd62c94a04b27acfbdd8f81635ce3855207ea6555f868b291ef7e1a31ea43a&	Gals Pinball	2024-03-14 00:00:00	1.0	galspnbl.zip	automatically configured controls	MAME 2003+	dmacell - modeler: curif
ganryu	https://drive.google.com/uc?export=download&id=1yjZcm7oKY3c_EyapAHlDel5CLYi9WzD_	Ganryu	2023-11-12 00:00:00	1.0	ganryu.zip	sound is a bit choppy	MAME 2003+	mAdbiLL - modeler: Elleby
gaplus	https://drive.google.com/uc?export=download&id=1YwTUzZ38NEGzWBMHMAZqmp3nB2DQdfE3	Gaplus	2023-12-21 00:00:00	1.0	gaplus.zip		MAME 2003+	Crusher124 - modeler: Crusher124
gargoyles	https://cdn.discordapp.com/attachments/1213219169760444416/1239260186984710184/pocahontas.zip?ex=67ed6c7c&is=67ec1afc&hm=af54e115aec92310542e77bff385940001a8cf3538fc83b206a2946448b3457b&	Gargoyles	2024-05-12 00:00:00	1.0	Gargoyles (USA).md		genesis_plus_gx	Alyx_Hope - modeler: mAdbiLL
garou	https://drive.google.com/uc?export=download&id=1S0dXhT8QRugQM3LEkttpXme50TScZzc5	Garou: Mark of the Wolves	2023-11-12 00:00:00	1.0	garou.zip		MAME 2003+	mAdbiLL - modeler: Elleby
gatedoom	https://cdn.discordapp.com/attachments/1066438854090965043/1200771330556047390/gatedoom.zip?ex=67ed25f2&is=67ebd472&hm=3a8aaf291d8d16442c1f70a11251cc67d406da758b5a4bca5191b1d9317fbf66&	Gate of Doom	2024-01-27 00:00:00	1.0	gatedoom.zip		MAME 2003+	ELSATE.com - modeler: emunch
gauntlet	https://drive.google.com/uc?export=download&id=19-4J51xnmegcool-Z4kwI1wSf9c28TGU	Gauntlet	2023-05-04 00:00:00	1.0	gauntlet.zip		MAME 2003+	emunch - modeler: emunch
gaunt2	https://drive.google.com/uc?export=download&id=19sy2wysZDKyWGCpw-3drwATt8zBO_DSs	Gauntlet 2	2023-05-04 00:00:00	1.0	gaunt2.zip		MAME 2003+	emunch - modeler: emunch
gauntleg	https://drive.google.com/uc?export=download&id=1H2an1cq-Q1BgpUO-HQU_MvERoHUa0DOl	Gauntlet Legends	2024-05-14 00:00:00	1.0	Gauntlet Legends (USA).chd		swanstation	mAdbiLL - modeler: mAdbiLL
Gekido	https://cdn.discordapp.com/attachments/1213219169760444416/1247288029060796526/Gekido.zip?ex=67ecf73f&is=67eba5bf&hm=98596628c824d6c16c8c7ec6fde90382814fd10e2740f9deb6d4ba837c010027&	Gekido: Urban Fighters	2024-06-03 00:00:00	1.0	Gekido - Urban Fighters.chd		swanstation	beholder - modeler: Crusher124
gng	https://drive.google.com/uc?export=download&id=1_SoVV5RSfOKUcIF7oaqjSIfsMKI_NRi0	Ghosts & Goblins	2023-02-12 00:00:00	1.0	gng.zip		MAME 2003+	Elleby - modeler: Elleby
gng	https://cdn.discordapp.com/attachments/1213219169760444416/1230423819353718835/gng.zip?ex=67eceafa&is=67eb997a&hm=661799cfafdb7a9c108cb459081e891248963f57ba92df228170d6499f800a63&	Ghosts & Goblins	2024-04-18 00:00:00	1.0	gng.zip	animated 3D controls	MAME 2003+	Zydonian - modeler: Elleby/Zydonian/Crusher124
gng_alt	https://cdn.discordapp.com/attachments/1213219169760444416/1230435174794137660/gng_alt.zip?ex=67ecf58e&is=67eba40e&hm=0806d3064fe044228528ab2d1fe8cb7bde6e9f138753123c42cb05eeb8b1096a&	Ghosts & Goblins (alternate marquee)	2024-04-18 00:00:00	1.0	gng.zip		MAME 2003+	Zydonian - modeler: Elleby/Zydonian/Crusher124
ghouls	https://drive.google.com/uc?export=download&id=10ksi0OdHxz25045olOeCu-q362E3_NaN	Ghouls & Ghosts	2023-02-12 00:00:00	1.0	ghouls.zip		MAME 2003+	Elleby - modeler: Elleby
gigawing	https://cdn.discordapp.com/attachments/1066438854090965043/1191238002257711104/gigawing.zip?ex=67ed6717&is=67ec1597&hm=585242b43817ef3b7ce4d5976b6809b6c4c24ed7fb559fcd0f49853314edf67c&	Giga Wing	2023-12-31 00:00:00	1.0	gigawing.zip		MAME 2003+	Aero - modeler: GOZER/Crusher124
goldnaxe	https://drive.google.com/uc?export=download&id=1_fxpRIYmvgpgKgX0eZls73kn41BQJ8_k	Golden Axe	2023-05-25 00:00:00	1.0	goldnaxe.zip		MAME 2003+	mAdbiLL - modeler: emunch
mp_gaxe2	https://drive.google.com/uc?export=download&id=1DumtrGi5SkHB-7ReF1d4WwBvc5Q1_aId	Golden Axe 2: The Revenge of Death Adder	2024-02-21 00:00:00	1.0	mp_gaxe2.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
gtg	https://drive.google.com/uc?export=download&id=1nnilbG88aZ1XUI24WiTNNGvXDwoIBO6n	Golden Tee Golf	2023-08-20 00:00:00	1.0	gtg.zip		MAME 2003+	mAdbiLL - modeler: Bond1/mAdbiLL
gondo	https://drive.google.com/uc?export=download&id=1Fru7zeKMpHuLgaTeA6ROOkj54d5UnXod	Gondomania	2024-06-14 00:00:00	1.0	gondo.zip		MAME 2003+	dmacell - modeler: dmacell
gorf	https://drive.google.com/uc?export=download&id=1vjdm-neAklhyNQg42Yah0kB92yXe-3NG	Gorf	2023-06-03 00:00:00	1.0	gorf.zip		MAME 2003+	Crusher124 - modeler: emunch
gt2	https://drive.google.com/uc?export=download&id=17SGJ1r724ci4vvOcC1YVaPkkZSbyMhe9	Gran Turismo 2	2024-06-01 00:00:00	1.0	Gran Turismo 2 (USA) (Simulation Mode) (Rev 2).chd		swanstation	mAdbiLL - modeler: mAdbiLL
gravitar	https://drive.google.com/uc?export=download&id=1nFuYuVv-2J2c7oQ2Fj_sY6RlNrTBax4I	Gravitar	2024-01-31 00:00:00	1.0	gravitar.zip	features yaml control mapping	MAME 2003+	Crusher124 - modeler: Crusher124
gberet	https://drive.google.com/uc?export=download&id=1VQlZY5q62pA2WNqehjmXsOi6eawMKZzu	Green Beret	2023-06-16 00:00:00	1.0	gberet.zip		MAME 2003+	DangerMiaus - modeler: mAdbiLL
greml2	https://cdn.discordapp.com/attachments/1213219169760444416/1228825464521494599/greml2.zip?ex=67ed0925&is=67ebb7a5&hm=501a1c69d5d4e71d45640af378cfad0f37dfbfcad656f4c3d676a6e1c02204ef&	Gremlins 2	2024-04-13 00:00:00	1.0	greml2.zip/nes_greml2.zip		FB Neo	Alyx_Hope - modeler: Elleby
gwar	https://cdn.discordapp.com/attachments/1066438854090965043/1199915293145833582/gwar.zip?ex=67ed5473&is=67ec02f3&hm=76cff75cd554fac36115b3e6e790c4874281d1b06639e86d9db7756f4624cf6e&	Guerilla War	2024-01-24 00:00:00	1.0	gwar.zip		MAME 2003+	Zydonian - modeler: GOZER/Zydonian
guntest cab	https://drive.google.com/uc?export=download&id=1eLN3bOYZYga582nbk8OJb0EdPLxQF7TO	Gun Test Cabinet		1.0		A generic cabinet for testing guns. Add a gun model to the ZIP and edit the YAML.		DangerMiaus - modeler: emunch
gunforce	https://cdn.discordapp.com/attachments/1066438854090965043/1191836434223603933/area51.zip?ex=67ecf16d&is=67eb9fed&hm=e8fdf91da7888fdb8835add2e6014c2d4cb774bbbb70a5847e6fbfd681d91a21&	Gunforce	2024-01-02 00:00:00	1.0	gunforce.zip		MAME 2003+	Zydonian - modeler: emunch
gunsmoke	https://drive.google.com/uc?export=download&id=1xUGDYtDDkC8vCN543-dflnpkLB3etj25	Gunsmoke	2023-05-22 00:00:00	1.0	gunsmoke.zip		MAME 2003+	WillyLumpLumps - modeler: curif
gunsmoke	https://drive.google.com/uc?export=download&id=1TCbV81ACaxK93itOiJ3jUcP9oSV3pJqH	Gunsmoke	2023-12-27 00:00:00	1.0	gunsmoke.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
gyruss	https://drive.google.com/uc?export=download&id=18P41kMU6gs8etAhK6puXyouEtNBKFgVY	Gyruss	2023-05-18 00:00:00	1.0	gyruss.zip		MAME 2003+	emunch - modeler: emunch
gyruss_alt	https://drive.google.com/uc?export=download&id=1iXOmacuB3bNZAGkusKHBbxQ7KWjOx8n0	Gyruss	2024-03-01 00:00:00	1.0	gyruss.zip	optimized for performance and mixed reality	MAME 2003+	Crusher124 - modeler: Crusher124
docvadergyruss	https://drive.google.com/uc?export=download&id=1wBozTBuZcsICGbxFeCeQBcs-n2O7POpq	Gyruss (DocVader special edition)	2024-01-19 00:00:00	1.0	gyruss.zip	Replica of a real-life cabinet built by DocVader	MAME 2003+	DocVader/Angelicide/DangerMiaus - modeler: Angelicide
halleys	https://drive.google.com/uc?export=download&id=1kwKJkJWesUj7qR-Eeebx3MNr3jeW3boY	Halley's Comet	2023-07-31 00:00:00	1.0	halleys.zip		MAME 2003+	Crusher124 - modeler: Crusher124
hharry	https://cdn.discordapp.com/attachments/1066438854090965043/1201622108241928342/hharry.zip?ex=67ecf28b&is=67eba10b&hm=a5ba0dd4dcd76cb2f6b792b13780690e0e1d01e5fb7812a9dd6425c141fca11b&	Hammerin' Harry	2024-01-29 00:00:00	1.0	hharry.zip		MAME 2003+	ELSATE.com - modeler: emunch
hangon	https://drive.google.com/uc?export=download&id=10PqE4f9VeRs9VPR3vgVAz5B_UiduNiMO	Hang-On	2023-07-26 00:00:00	1.0	hangon.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
hangonsitdown	https://drive.google.com/uc?export=download&id=1MSuq_UWqWRCNbJfrkbZeZJ3JJAlvx8xi	Hang-On (sit-down version)	2024-03-09 00:00:00	1.0	hangon.zip	optimized for mixed reality	MAME 2003+	mAdbiLL - modeler: Bobby Tribble/mAdbiLL
harddriv	https://drive.google.com/uc?export=download&id=1dG5TypepG0e2aJ8fIsomKfZNvOD3Oaho	Hard Drivin'	2023-06-11 00:00:00	1.0	harddriv.zip	Rom lags somewhat	MAME 2003+	mAdbiLL - modeler: emunch
hcastle	https://drive.google.com/uc?export=download&id=1aI62NZifcxmxhCWg5hJokXK3vNzvQq83	Haunted Castle	2023-06-24 00:00:00	1.0	hcastle.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
heartofdarkness	https://cdn.discordapp.com/attachments/1213219169760444416/1247858537120661607/heartofdarkness.zip?ex=67ed1053&is=67ebbed3&hm=db279cb8fe6a740028fed86f92646f8be212490040d9cdf74a3715ad4af46d4f&	Heart of Darkness	2024-06-05 00:00:00	1.0	Heart of Darkness (Europe) (Disc 1).chd		swanstation	Alyx_Hope - modeler: mAdbiLL
heartofdarkness	https://cdn.discordapp.com/attachments/1213219169760444416/1248011238924091493/heartofdarkness.zip?ex=67ecf5ca&is=67eba44a&hm=bcfc0168d7a0a29144233612387c5d12e03b88dd0480b35d6cc88b4f2781520e&	Heart of Darkness	2024-06-05 00:00:00	1.0	Heart of Darkness (USA).PBP		pcsx_rearmed	beholder/Alyx_Hope - modeler: mAdbiLL
Hercules	https://cdn.discordapp.com/attachments/1213219169760444416/1254676357779030026/Hercules.zip?ex=67ed7a2a&is=67ec28aa&hm=97b7513c4c36c348f6acf7b1e71743e04e954819d048b2275e44b40a6dcc35b7&	Hercules, Disney's 	2024-06-23 00:00:00	1.0	hercules.chd		swanstation	Beholder - modeler: @emunch / beholder
hitnmis2	https://drive.google.com/uc?export=download&id=1Qjdl1jjCSVWTNDM0fyawJv2WFKzyaAU3	Hit 'N Miss	2023-10-31 00:00:00	1.0	hitnmis2.zip		MAME 2003+	Crusher124 - modeler: Crusher124
hogalley	https://cdn.discordapp.com/attachments/1213219169760444416/1221930065294655578/hogalley.zip?ex=67ecffcd&is=67ebae4d&hm=e2667c68b6b4ab51b5ec3220b027541033a3a61cc5fc46f90be4c5459d1085a0&	Hogan's Alley	2024-03-25 00:00:00	1.0	hogalley.zip		MAME 2003+	Emashzed - modeler: DangerMiaus
hogalley	https://drive.google.com/uc?export=download&id=1AaDLlsTXY9W1Mi3OotRWcD1-EaJo8WlQ	Hogan's Alley	2024-03-30 00:00:00	1.0	hogalley.zip		MAME 2003+	mAdbiLL - modeler: DangerMiaus
holo	https://drive.google.com/uc?export=download&id=152Gg72pod_xfUNPXOaXZVgb0rU7yx3uH	Holosseum	2023-08-03 00:00:00	1.0	holo.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
homea	https://cdn.discordapp.com/attachments/1213219169760444416/1227368471180869724/homea.zip?ex=67ed0236&is=67ebb0b6&hm=24275d4557195b5e1e052e5c4c560796abab9d5958bde3e667c4d281a2ed8af0&	Home Alone	2024-04-09 00:00:00	1.0	homea.zip/md_homea.zip		FB Neo	Alyx_Hope - modeler: mAdbiLL
hook	https://cdn.discordapp.com/attachments/1066438854090965043/1188550731129704591/hook.zip?ex=67ecdae0&is=67eb8960&hm=6678d0b9121f4d628729c16949dcab0c71d7969c1890ad48bb12b4f7d152f7b6&	Hook	2023-12-24 00:00:00	1.0	hook.zip		MAME 2003+	Aero - modeler: mAdbiLL
hotpinbl	https://drive.google.com/uc?export=download&id=17qoZmwijks3Wo9DsVBoJjBObFYSjYLVf	Hot Pinball	2024-05-18 00:00:00	1.0	hotpinbl.zip	automatically configured controls	MAME 2003+	dmacell - modeler: curif
hotdogst	https://drive.google.com/uc?export=download&id=12bpAM7p4UIYYeU2u9Ayhh81c4H2zWwNq	Hotdog Storm		1.0	hotdogst.zip		MAME 2003+	dmacell - modeler: emunch
hunchbak	https://drive.google.com/uc?export=download&id=1V1wN_9PMLcEs-BMVZTrNXpsKJA7Q9z-Q	Hunchback	2023-07-20 00:00:00	1.0	hunchbak.zip		MAME 2003+	DangerMiaus - modeler: Crusher124
irobot	https://drive.google.com/uc?export=download&id=1Y22ATHUXsxHlyNKCNIY4kVpoEmktnjYN	I, Robot	2023-07-29 00:00:00	1.0	irobot.zip		MAME 2003+	mAdbiLL - modeler: mAdbiLL
ikari3	https://cdn.discordapp.com/attachments/1213219169760444416/1257274611519983656/ikari.zip?ex=67ed0aba&is=67ebb93a&hm=b7dcad27de5fd8433048d214537bc77f46e0a4a28c5c0f6f003b72268b161c32&	IKARI 3 w ANIMATED CONTROLS	2024-07-05 00:00:00	1.0	ikari3		MAME 2003+	Zydonian - modeler: Gozer
ikari	https://drive.google.com/uc?export=download&id=1E5O8FnlFeAscJBdLE0dZf7I46hcy82l_	Ikari Warriors	2024-03-03 00:00:00	1.0	ikari.zip	optimized for mixed reality	MAME 2003+	mAdbiLL - modeler: mAdbiLL
